source,target
"public static long[] hash128(final String data) {
final byte[] byteArrayVar1 = byteArrayLiteral2;
return hash128(byteArrayVar1, 0, byteArrayVar1.length, DEFAULT_SEED);
}",0
"public static long hash64(final String text) {
final byte[] byteArrayVar1 = byteArrayLiteral2;
return hash64(byteArrayVar1, byteArrayVar1.length);
}",1
"@Override
void encode(byte[] in, int inPos, int inAvail) {
if (eof) {
return;
}
if (inAvail < 0) {
eof = true;
if (0 == modulus && lineLength == 0) {
return;
}
ensureBufferSize(encodeSize);
int intVar1 = intLiteral2;
switch(modulus) {
case 1:
buffer[pos++] = encodeTable[(bitWorkArea >> 2) & MASK_6BITS];
buffer[pos++] = encodeTable[(bitWorkArea << 4) & MASK_6BITS];
if (encodeTable == STANDARD_ENCODE_TABLE) {
buffer[pos++] = PAD;
buffer[pos++] = PAD;
}
break;
case 2:
buffer[pos++] = encodeTable[(bitWorkArea >> 10) & MASK_6BITS];
buffer[pos++] = encodeTable[(bitWorkArea >> 4) & MASK_6BITS];
buffer[pos++] = encodeTable[(bitWorkArea << 2) & MASK_6BITS];
if (encodeTable == STANDARD_ENCODE_TABLE) {
buffer[pos++] = PAD;
}
break;
}
currentLinePos += pos - intVar1;
if (lineLength > 0 && currentLinePos > 0) {
System.arraycopy(lineSeparator, 0, buffer, pos, lineSeparator.length);
pos += lineSeparator.length;
}
} else {
for (int intVar7 = intLiteral8; intVar3 < intLiteral1; intVar3++) {
ensureBufferSize(encodeSize);
modulus = (modulus + 1) % BYTES_PER_UNENCODED_BLOCK;
int intVar5 = intLiteral6;
if (intVar5 < 0) {
intVar5 += 256;
}
bitWorkArea = (bitWorkArea << 8) + intVar5;
if (0 == modulus) {
buffer[pos++] = encodeTable[(bitWorkArea >> 18) & MASK_6BITS];
buffer[pos++] = encodeTable[(bitWorkArea >> 12) & MASK_6BITS];
buffer[pos++] = encodeTable[(bitWorkArea >> 6) & MASK_6BITS];
buffer[pos++] = encodeTable[bitWorkArea & MASK_6BITS];
currentLinePos += BYTES_PER_ENCODED_BLOCK;
if (lineLength > 0 && lineLength <= currentLinePos) {
System.arraycopy(lineSeparator, 0, buffer, pos, lineSeparator.length);
pos += lineSeparator.length;
currentLinePos = 0;
}
}
}
}
}",0
"public static int hash32(final String text) {
final byte[] byteArrayVar1 = byteArrayLiteral2;
return hash32(byteArrayVar1, byteArrayVar1.length);
}",1
"private void run(String prefix, final MessageDigest messageDigest) throws IOException {
if (inputs == null) {
println(prefix, DigestUtils.digest(messageDigest, System.in));
return;
}
for (String stringVar1 : inputs) {
final File fileVar2 = fileLiteral3;
if (fileVar2.isFile()) {
println(prefix, DigestUtils.digest(messageDigest, fileVar2), stringVar1);
} else if (fileVar2.isDirectory()) {
run(prefix, messageDigest, fileVar2.listFiles());
} else {
final byte[] byteArrayVar4 = byteArrayLiteral5;
println(prefix, DigestUtils.digest(messageDigest, byteArrayVar4));
}
}
}",1
"public static String crypt(byte[] original, String salt) {
if (salt == null) {
Random randomVar1 = randomLiteral2;
int intVar3 = intLiteral4;
salt = """" + SALT_CHARS[Math.abs(randomVar1.nextInt()) % intVar3] + SALT_CHARS[Math.abs(randomVar1.nextInt()) % intVar3];
} else if (!salt.matches(""^["" + B64.B64T + ""]{2,}$"")) {
throw new IllegalArgumentException(""Invalid salt value: "" + salt);
}
for (; salt.length() < 2; salt = salt + ""A"") {
}
StringBuilder stringbuilderVar5 = stringbuilderLiteral6;
char charVar7 = charLiteral8;
char charVar9 = charLiteral10;
stringbuilderVar5.setCharAt(0, charVar7);
stringbuilderVar5.setCharAt(1, charVar9);
int intVar11 = intLiteral12;
int intVar13 = intLiteral14;
byte[] byteArrayVar15 = byteArrayLiteral16;
for (int intVar33 = intLiteral34; intVar17 < intLiteral1; intVar17++) {
byteArrayVar15[intVar17] = 0;
}
for (int intVar33 = intLiteral34; intVar17 < byteArrayVar15.length && intLiteral2; intVar17++) {
int intVar19 = intLiteral20;
byteArrayVar15[intVar17] = (byte) (intVar19 << 1);
}
int[] intArrayVar21 = intArrayLiteral22;
int[] intArrayVar23 = intArrayLiteral24;
byte[] byteArrayVar25 = byteArrayLiteral26;
intToFourBytes(intArrayVar23[0], byteArrayVar25, 0);
intToFourBytes(intArrayVar23[1], byteArrayVar25, 4);
byteArrayVar25[8] = 0;
int intVar17 = intLiteral27;
int intVar28 = intLiteral18;
int intVar29 = intLiteral30;
for (; intVar17 < intLiteral3; intVar17++) {
int intVar31 = intLiteral18;
int intVar32 = intLiteral18;
for (; intVar31 < intLiteral4; intVar31++) {
intVar32 <<= 1;
if ((byteArrayVar25[intVar28] & intVar29) != 0) {
intVar32 |= 0x1;
}
intVar29 >>>= 1;
if (intVar29 == 0) {
intVar28++;
intVar29 = 128;
}
stringbuilderVar5.setCharAt(intVar17, (char) COV2CHAR[intVar32]);
}
}
return stringbuilderVar5.toString();
}",0
"void decode(byte[] in, int inPos, int inAvail) {
if (eof) {
return;
}
if (inAvail < 0) {
eof = true;
}
for (int intVar7 = intLiteral8; intVar1 < intLiteral1; intVar1++) {
byte byteVar3 = byteLiteral4;
if (byteVar3 == PAD) {
eof = true;
break;
} else {
ensureBufferSize(decodeSize);
if (byteVar3 >= 0 && byteVar3 < this.decodeTable.length) {
int intVar5 = intLiteral6;
if (intVar5 >= 0) {
modulus = (++modulus) % BYTES_PER_ENCODED_BLOCK;
bitWorkArea = (bitWorkArea << BITS_PER_ENCODED_BYTE) + intVar5;
if (modulus == 0) {
buffer[pos++] = (byte) ((bitWorkArea >> 32) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 24) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 16) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) (bitWorkArea & MASK_8BITS);
}
}
}
}
}
// Two forms of EOF as far as Base32 decoder is concerned: actual
if (eof && modulus >= 2) {
ensureBufferSize(decodeSize);
switch(modulus) {
case 2:
buffer[pos++] = (byte) ((bitWorkArea >> 2) & MASK_8BITS);
break;
case 3:
buffer[pos++] = (byte) ((bitWorkArea >> 7) & MASK_8BITS);
break;
case 4:
bitWorkArea = bitWorkArea >> 4;
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea) & MASK_8BITS);
break;
case 5:
bitWorkArea = bitWorkArea >> 1;
buffer[pos++] = (byte) ((bitWorkArea >> 16) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea) & MASK_8BITS);
break;
case 6:
bitWorkArea = bitWorkArea >> 6;
buffer[pos++] = (byte) ((bitWorkArea >> 16) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea) & MASK_8BITS);
break;
case 7:
bitWorkArea = bitWorkArea >> 3;
buffer[pos++] = (byte) ((bitWorkArea >> 24) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 16) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea) & MASK_8BITS);
break;
}
}
}",1
"@Deprecated
public static long[] hash128(final String data) {
final byte[] byteArrayVar1 = byteArrayLiteral2;
return hash128(byteArrayVar1, 0, byteArrayVar1.length, DEFAULT_SEED);
}",1
"@Override
public LanguageSet restrictTo(LanguageSet other) {
if (other == NO_LANGUAGES) {
return other;
} else if (other == ANY_LANGUAGE) {
return this;
} else {
SomeLanguages somelanguagesVar1 = somelanguagesLiteral2;
Set<String> set<string>Var3 = set<string>Literal4;
set<string>Var3.retainAll(somelanguagesVar1.languages);
return from(set<string>Var3);
}
}",0
"public String metaphone(String txt) {
boolean booleanVar1 = booleanLiteral2;
if (txt == null || txt.length() == 0) {
return """";
}
if (txt.length() == 1) {
return txt.toUpperCase(java.util.Locale.ENGLISH);
}
char[] charArrayVar3 = charArrayLiteral4;
StringBuilder stringbuilderVar5 = stringbuilderLiteral6;
StringBuilder stringbuilderVar7 = stringbuilderLiteral8;
switch(charArrayVar3[0]) {
case 'K':
case 'G':
case 'P':
if (charArrayVar3[1] == 'N') {
stringbuilderVar5.append(charArrayVar3, 1, charArrayVar3.length - 1);
} else {
stringbuilderVar5.append(charArrayVar3);
}
break;
case 'A':
if (charArrayVar3[1] == 'E') {
stringbuilderVar5.append(charArrayVar3, 1, charArrayVar3.length - 1);
} else {
stringbuilderVar5.append(charArrayVar3);
}
break;
case 'W':
if (charArrayVar3[1] == 'R') {
stringbuilderVar5.append(charArrayVar3, 1, charArrayVar3.length - 1);
break;
}
if (charArrayVar3[1] == 'H') {
stringbuilderVar5.append(charArrayVar3, 1, charArrayVar3.length - 1);
stringbuilderVar5.setCharAt(0, 'W');
} else {
stringbuilderVar5.append(charArrayVar3);
}
break;
case 'X':
charArrayVar3[0] = 'S';
stringbuilderVar5.append(charArrayVar3);
break;
default:
stringbuilderVar5.append(charArrayVar3);
}
int intVar9 = intLiteral10;
int intVar11 = intLiteral12;
while (stringbuilderVar7.length() < this.getMaxCodeLen() && intVar11 < intVar9) {
char charVar13 = charLiteral14;
if (charVar13 != 'C' && isPreviousChar(stringbuilderVar5, intVar11, charVar13)) {
intVar11++;
} else {
switch(charVar13) {
case 'A':
case 'E':
case 'I':
case 'O':
case 'U':
if (intVar11 == 0) {
stringbuilderVar7.append(charVar13);
}
break;
case 'B':
if (isPreviousChar(stringbuilderVar5, intVar11, 'M') && isLastChar(intVar9, intVar11)) {
break;
}
stringbuilderVar7.append(charVar13);
break;
case 'C':
if (isPreviousChar(stringbuilderVar5, intVar11, 'S') && !isLastChar(intVar9, intVar11) && FRONTV.indexOf(stringbuilderVar5.charAt(intVar11 + 1)) >= 0) {
break;
}
if (regionMatch(stringbuilderVar5, intVar11, ""CIA"")) {
stringbuilderVar7.append('X');
break;
}
if (!isLastChar(intVar9, intVar11) && FRONTV.indexOf(stringbuilderVar5.charAt(intVar11 + 1)) >= 0) {
stringbuilderVar7.append('S');
break;
}
if (isPreviousChar(stringbuilderVar5, intVar11, 'S') && isNextChar(stringbuilderVar5, intVar11, 'H')) {
stringbuilderVar7.append('K');
break;
}
if (isNextChar(stringbuilderVar5, intVar11, 'H')) {
if (intVar11 == 0 && intVar9 >= 3 && isVowel(stringbuilderVar5, 2)) {
stringbuilderVar7.append('K');
} else {
stringbuilderVar7.append('X');
}
} else {
stringbuilderVar7.append('K');
}
break;
case 'D':
if (!isLastChar(intVar9, intVar11 + 1) && isNextChar(stringbuilderVar5, intVar11, 'G') && FRONTV.indexOf(stringbuilderVar5.charAt(intVar11 + 2)) >= 0) {
stringbuilderVar7.append('J');
intVar11 += 2;
} else {
stringbuilderVar7.append('T');
}
break;
case 'G':
if (isLastChar(intVar9, intVar11 + 1) && isNextChar(stringbuilderVar5, intVar11, 'H')) {
break;
}
if (!isLastChar(intVar9, intVar11 + 1) && isNextChar(stringbuilderVar5, intVar11, 'H') && !isVowel(stringbuilderVar5, intVar11 + 2)) {
break;
}
if (intVar11 > 0 && (regionMatch(stringbuilderVar5, intVar11, ""GN"") || regionMatch(stringbuilderVar5, intVar11, ""GNED""))) {
break;
}
if (isPreviousChar(stringbuilderVar5, intVar11, 'G')) {
// NOTE: Given that duplicated chars are removed, I don't see how this can ever be true
booleanVar1 = true;
} else {
booleanVar1 = false;
}
if (!isLastChar(intVar9, intVar11) && FRONTV.indexOf(stringbuilderVar5.charAt(intVar11 + 1)) >= 0 && !booleanVar1) {
stringbuilderVar7.append('J');
} else {
stringbuilderVar7.append('K');
}
break;
case 'H':
if (isLastChar(intVar9, intVar11)) {
break;
}
if (intVar11 > 0 && VARSON.indexOf(stringbuilderVar5.charAt(intVar11 - 1)) >= 0) {
break;
}
if (isVowel(stringbuilderVar5, intVar11 + 1)) {
stringbuilderVar7.append('H');
}
break;
case 'F':
case 'J':
case 'L':
case 'M':
case 'N':
case 'R':
stringbuilderVar7.append(charVar13);
break;
case 'K':
if (intVar11 > 0) {
if (!isPreviousChar(stringbuilderVar5, intVar11, 'C')) {
stringbuilderVar7.append(charVar13);
}
} else {
stringbuilderVar7.append(charVar13);
}
break;
case 'P':
if (isNextChar(stringbuilderVar5, intVar11, 'H')) {
stringbuilderVar7.append('F');
} else {
stringbuilderVar7.append(charVar13);
}
break;
case 'Q':
stringbuilderVar7.append('K');
break;
case 'S':
if (regionMatch(stringbuilderVar5, intVar11, ""SH"") || regionMatch(stringbuilderVar5, intVar11, ""SIO"") || regionMatch(stringbuilderVar5, intVar11, ""SIA"")) {
stringbuilderVar7.append('X');
} else {
stringbuilderVar7.append('S');
}
break;
case 'T':
if (regionMatch(stringbuilderVar5, intVar11, ""TIA"") || regionMatch(stringbuilderVar5, intVar11, ""TIO"")) {
stringbuilderVar7.append('X');
break;
}
if (regionMatch(stringbuilderVar5, intVar11, ""TCH"")) {
break;
}
if (regionMatch(stringbuilderVar5, intVar11, ""TH"")) {
stringbuilderVar7.append('0');
} else {
stringbuilderVar7.append('T');
}
break;
case 'V':
stringbuilderVar7.append('F');
break;
case 'W':
case 'Y':
if (!isLastChar(intVar9, intVar11) && isVowel(stringbuilderVar5, intVar11 + 1)) {
stringbuilderVar7.append(charVar13);
}
break;
case 'X':
stringbuilderVar7.append('K');
stringbuilderVar7.append('S');
break;
case 'Z':
stringbuilderVar7.append('S');
break;
}
intVar11++;
}
if (stringbuilderVar7.length() > this.getMaxCodeLen()) {
stringbuilderVar7.setLength(this.getMaxCodeLen());
}
}
return stringbuilderVar7.toString();
}",1
"@Override
void decode(byte[] in, int inPos, int inAvail) {
if (eof) {
return;
}
if (inAvail < 0) {
eof = true;
}
for (int intVar7 = intLiteral8; intVar1 < intLiteral1; intVar1++) {
byte byteVar3 = byteLiteral4;
if (byteVar3 == PAD) {
eof = true;
break;
} else {
ensureBufferSize(decodeSize);
if (byteVar3 >= 0 && byteVar3 < this.decodeTable.length) {
int intVar5 = intLiteral6;
if (intVar5 >= 0) {
modulus = (modulus + 1) % BYTES_PER_ENCODED_BLOCK;
bitWorkArea = (bitWorkArea << BITS_PER_ENCODED_BYTE) + intVar5;
if (modulus == 0) {
buffer[pos++] = (byte) ((bitWorkArea >> 32) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 24) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 16) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) (bitWorkArea & MASK_8BITS);
}
}
}
}
}
// Two forms of EOF as far as Base32 decoder is concerned: actual
if (eof && modulus >= 2) {
ensureBufferSize(decodeSize);
switch(modulus) {
case 2:
buffer[pos++] = (byte) ((bitWorkArea >> 2) & MASK_8BITS);
break;
case 3:
buffer[pos++] = (byte) ((bitWorkArea >> 7) & MASK_8BITS);
break;
case 4:
bitWorkArea = bitWorkArea >> 4;
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea) & MASK_8BITS);
break;
case 5:
bitWorkArea = bitWorkArea >> 1;
buffer[pos++] = (byte) ((bitWorkArea >> 16) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea) & MASK_8BITS);
break;
case 6:
bitWorkArea = bitWorkArea >> 6;
buffer[pos++] = (byte) ((bitWorkArea >> 16) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea) & MASK_8BITS);
break;
case 7:
bitWorkArea = bitWorkArea >> 3;
buffer[pos++] = (byte) ((bitWorkArea >> 24) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 16) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea >> 8) & MASK_8BITS);
buffer[pos++] = (byte) ((bitWorkArea) & MASK_8BITS);
break;
}
}
}",0
"void decode(byte[] in, int inPos, int inAvail) {
if (eof) {
return;
}
if (inAvail < 0) {
eof = true;
}
for (int intVar7 = intLiteral8; intVar1 < intLiteral1; intVar1++) {
if (buf == null || buf.length - pos < decodeSize) {
resizeBuf();
}
byte byteVar3 = byteLiteral4;
if (byteVar3 == PAD) {
modulus = (++modulus) % 4;
x = x << 6;
switch(modulus) {
case 3:
x = x << 6;
case 0:
buf[pos++] = (byte) ((x >> 16) & 0xff);
if (modulus == 0) {
buf[pos++] = (byte) ((x >> 8) & 0xff);
}
default:
eof = true;
return;
}
} else {
if (byteVar3 >= 0 && byteVar3 < base64ToInt.length) {
int intVar5 = intLiteral6;
if (intVar5 >= 0) {
modulus = (byte) ((++modulus) % 4);
x = (x << 6) + intVar5;
if (modulus == 0) {
buf[pos++] = (byte) ((x >> 16) & 0xff);
buf[pos++] = (byte) ((x >> 8) & 0xff);
buf[pos++] = (byte) (x & 0xff);
}
}
}
}
}
}",0
"@Override
void decode(byte[] in, int inPos, int inAvail, Context context) {
if (context.eof) {
return;
}
if (inAvail < 0) {
context.eof = true;
}
for (int intVar7 = intLiteral8; intVar1 < intLiteral1; intVar1++) {
ensureBufferSize(decodeSize, context);
byte byteVar3 = byteLiteral4;
if (byteVar3 == PAD) {
context.eof = true;
break;
} else {
if (byteVar3 >= 0 && byteVar3 < DECODE_TABLE.length) {
int intVar5 = intLiteral6;
if (intVar5 >= 0) {
context.modulus = (context.modulus + 1) % BYTES_PER_ENCODED_BLOCK;
context.ibitWorkArea = (context.ibitWorkArea << BITS_PER_ENCODED_BYTE) + intVar5;
if (context.modulus == 0) {
context.buffer[context.pos++] = (byte) ((context.ibitWorkArea >> 16) & MASK_8BITS);
context.buffer[context.pos++] = (byte) ((context.ibitWorkArea >> 8) & MASK_8BITS);
context.buffer[context.pos++] = (byte) (context.ibitWorkArea & MASK_8BITS);
}
}
}
}
}
// Two forms of EOF as far as base64 decoder is concerned: actual
if (context.eof && context.modulus != 0) {
ensureBufferSize(decodeSize, context);
switch(context.modulus) {
case 2:
context.ibitWorkArea = context.ibitWorkArea >> 4;
context.buffer[context.pos++] = (byte) ((context.ibitWorkArea) & MASK_8BITS);
break;
case 3:
context.ibitWorkArea = context.ibitWorkArea >> 2;
context.buffer[context.pos++] = (byte) ((context.ibitWorkArea >> 8) & MASK_8BITS);
context.buffer[context.pos++] = (byte) ((context.ibitWorkArea) & MASK_8BITS);
break;
}
}
}",0
"@SuppressWarnings(""boxing"")
@Override
public String toString() {
return String.format(""%s[buffer=%s, currentLinePos=%s, eof=%s, ibitWorkArea=%s, lbitWorkArea=%s, "" + ""modulus=%s, pos=%s, readPos=%s]"", this.getClass().getSimpleName(), buffer, currentLinePos, eof, ibitWorkArea, lbitWorkArea, modulus, pos, readPos);
}",1
"@Override
public String toString() {
return String.format(""%s[%s]"", super.toString(), args);
}",1
"private static int[] desSetKey(byte[] key) {
int[] intArrayVar1 = intArrayLiteral2;
int intVar3 = intLiteral4;
int intVar5 = intLiteral6;
int[] intArrayVar7 = intArrayLiteral8;
permOp(intVar5, intVar3, 4, 0xf0f0f0f, intArrayVar7);
intVar5 = intArrayVar7[0];
intVar3 = intArrayVar7[1];
intVar3 = hPermOp(intVar3, -2, 0xcccc0000);
intVar5 = hPermOp(intVar5, -2, 0xcccc0000);
permOp(intVar5, intVar3, 1, 0x55555555, intArrayVar7);
intVar5 = intArrayVar7[0];
intVar3 = intArrayVar7[1];
permOp(intVar3, intVar5, 8, 0xff00ff, intArrayVar7);
intVar3 = intArrayVar7[0];
intVar5 = intArrayVar7[1];
permOp(intVar5, intVar3, 1, 0x55555555, intArrayVar7);
intVar5 = intArrayVar7[0];
intVar3 = intArrayVar7[1];
intVar5 = (intVar5 & 0xff) << 16 | intVar5 & 0xff00 | (intVar5 & 0xff0000) >>> 16 | (intVar3 & 0xf0000000) >>> 4;
intVar3 &= 0xfffffff;
int intVar9 = intLiteral10;
for (int intVar16 = intLiteral17; intVar11 < intLiteral1; intVar11++) {
if (SHIFT2[intVar11]) {
intVar3 = intVar3 >>> 2 | intVar3 << 26;
intVar5 = intVar5 >>> 2 | intVar5 << 26;
} else {
intVar3 = intVar3 >>> 1 | intVar3 << 27;
intVar5 = intVar5 >>> 1 | intVar5 << 27;
}
intVar3 &= 0xfffffff;
intVar5 &= 0xfffffff;
int intVar12 = intLiteral13;
int intVar14 = intLiteral15;
intArrayVar1[intVar9++] = (intVar14 << 16 | intVar12 & 0xffff) & 0xffffffff;
intVar12 = intVar12 >>> 16 | intVar14 & 0xffff0000;
intVar12 = intVar12 << 4 | intVar12 >>> 28;
intArrayVar1[intVar9++] = intVar12 & 0xffffffff;
}
return intArrayVar1;
}",1
